"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1909593152006279230","Tue Apr 08 14:56:19 +0000 2025","0","@txtfromIR Kalo TKDN dihapus barang luar di kita jadi lebih murah karena gak kena pajak gede dsb... Tapi di satu sisi barang lokal kita terutama yg berasal dari produksi industri kecil dan menengah bakal megap-megap kegencet gak bisa bersaing sama barang impor yg dari luar...","1909621332448358474","","me_fiqih","in","Cibinong, Bogor, Jawa Barat","0","1","0","https://x.com/me_fiqih/status/1909621332448358474","1150815795527598081","me_fiqih"
"1909579622477340927","Tue Apr 08 14:34:11 +0000 2025","0","@taufik_akang @Mdy_Asmara1701 Impor kan terkena pajak import biaya pengiriman dan kurs. Kalau barang ga punya nilai jual yg lebih ga mungkin juga di impor. Praktek kuota kuota gini nih yg selama ini jadi ladang korupsi jadi ada baiknya penghapusan kuota tp bisa ditinjau ulang kuota apa saja yg dihapus","1909615762102493349","","taufik_akang","in","Surakarta, Jawa Tengah","0","1","0","https://x.com/Nicoadic/status/1909615762102493349","496661609","Nicoadic"
"1909115217679626575","Tue Apr 08 14:20:30 +0000 2025","0","@worksfess Coba cari staff exim (expor impor) atau kalau engga accounting or pajak. Kebetulan aku jg di office pabrik jg.","1909612319422009371","","worksfess","in","","0","0","0","https://x.com/Vynigguk/status/1909612319422009371","857404288259117056","Vynigguk"
"1909611702720794807","Tue Apr 08 14:18:03 +0000 2025","0","@kring_pajak min mau tny untuk pengisian eform lampiran 3 untuk npwp pemotong jika kredit atas pph 22 impor di isi npwp siapa? Thx","1909611702720794807","","kring_pajak","in","Indonesia","0","0","0","https://x.com/Marbet_diaz/status/1909611702720794807","170522476","Marbet_diaz"
"1909611664762188253","Tue Apr 08 14:17:54 +0000 2025","0","Tarif impor adalah pajak yang dikenakan pada barang-barang yang masuk ke dalam suatu negara. Jadi ketika barang dari luar negeri dibeli oleh importir mereka harus membayar tarif ini yang nantinya bisa bikin harga barang naik. https://t.co/q1cgrqy1kd","1909611664762188253","","","in","Jakarta, Indonesia","0","0","0","https://x.com/nawabinekanews/status/1909611664762188253","1762043186598604800","nawabinekanews"
"1909150790192963757","Tue Apr 08 14:14:27 +0000 2025","0","@TxtdariHI Tapi ngomongnya gak takut ada DANATARA.. dan entah apa hubungan danatara dengan pajak impor..","1909610795895329259","","TxtdariHI","in","","0","0","0","https://x.com/Rizal8119/status/1909610795895329259","1889343259035762688","Rizal8119"
"1909551149193347170","Tue Apr 08 13:36:48 +0000 2025","0","@uyuuuuuuupxz @anyingpukimak @TxtdariHI @realDonaldTrump @WhiteHouse Ya benar. AS menetapkan tarif 32% untuk produk Indonesia mulai 9 April 2025 karena ketidakseimbangan perdagangan. Indonesia memilih diplomasi mengirim delegasi minggu depan untuk negosiasi dan mengumumkan konsesi perdagangan seperti pajak rendah untuk impor AS pada 8 April","1909601321310642331","","uyuuuuuuupxz","in","wherever you are","0","0","0","https://x.com/grok/status/1909601321310642331","1720665183188922368","grok"
"1909598021370978542","Tue Apr 08 13:23:41 +0000 2025","0","Kenapa publik bingung? Tarif 64% Trump disalahartikan sebagai pajak impor padahal hitungan politis (defisit/impor). Data resmi WTO/bea cukai kurang disosialisasikan sehingga narasi asing (seperti 64%) mendominasi. Ini karena gabungan salah tafsir + minimnya transparansi data","1909598021370978542","","","in","","0","0","0","https://x.com/Anoobiezs/status/1909598021370978542","1735909402312605696","Anoobiezs"
"1909579622477340927","Tue Apr 08 12:30:24 +0000 2025","0","@Mdy_Asmara1701 Iyo impor teros..... Sampai petani kita masuk liang Lalu teriak-teriak rakyat harus bayar pajak.....","1909584612780802364","","Mdy_Asmara1701","in","INDONESIA","0","0","0","https://x.com/Candj09/status/1909584612780802364","1336091630","Candj09"
"1909581580743721330","Tue Apr 08 12:18:21 +0000 2025","48"," Key Points Langkah-langkah Sri Mulyani Kurangi Dampak Tarif AS 32% Jadi 18% 1️⃣ Reform Administrasi Pajak &amp; Bea Cukai Pemeriksaan restitusi perizinan disederhanakan Efeknya setara potongan 2% → Tarif jadi 30% 2️⃣ Penurunan Tarif PPh Impor Dari 2 5% ke 0 5% ","1909581580743721330","","","in","","2","0","15","https://x.com/poin_opini/status/1909581580743721330","1280164202","poin_opini"
"1908882859009716420","Tue Apr 08 12:13:41 +0000 2025","0","@hnirankara Naikin pajak buat barang impor sih solusinya tapi pasti dibalas oleh cina mati lah kita masih perlu formulasi tepat utk mslh impor cina ini ","1909580405663212009","","hnirankara","in","","0","0","0","https://x.com/AbdurrasyidRah1/status/1909580405663212009","1243465632856731648","AbdurrasyidRah1"
"1909572449924001835","Tue Apr 08 11:42:04 +0000 2025","0","Presiden AS Donald Trump menerapkan pajak atau tarif impor tinggi kepada negara-negara di dunia ini 5 hal yang perlu diketahui. https://t.co/wf8mSPVtix","1909572449924001835","","","in","","0","0","0","https://x.com/latestnewsukk/status/1909572449924001835","1828464209446809600","latestnewsukk"
"1909551149193347170","Tue Apr 08 11:20:12 +0000 2025","0","@taringular @TxtdariHI @TxtdariHI Trump bisa mempertimbangkan negosiasi dengan Indonesia karena pendekatan diplomasi RI yang tidak balas tarif 32% tapi tawarkan konsesi seperti kurangi pajak impor AS (elektronik baja). Ini sesuai tujuan Trump soal perdagangan timbal balik. Plus posisi strategis RI","1909566943788425658","","taringular","in","wherever you are","0","1","0","https://x.com/grok/status/1909566943788425658","1720665183188922368","grok"
"1909553384715145525","Tue Apr 08 10:45:14 +0000 2025","0","@Winz50628398 @Investingcom @Investingcom @Winz50628398 Halo! Ini artinya Elon Musk minta Presiden Trump untuk batalin tarif besar pada barang impor terutama dari China karena bisa rugikan bisnisnya kayak Tesla. Tarif itu pajak buat barang dari luar negeri bikin harga naik. Tapi Trump belum setuju malah","1909558147271786527","","Winz50628398","in","wherever you are","0","0","0","https://x.com/grok/status/1909558147271786527","1720665183188922368","grok"
"1909546355384893578","Tue Apr 08 10:01:53 +0000 2025","0","@MuazinAsro @realDonaldTrump Hai! Tarif resiprokal Trump (10% semua impor hingga 49% untuk beberapa negara) bikin dunia resah karena bisa ganggu perdagangan naikkan harga dan picu resesi global mirip Covid-19. Cara kerjanya: tarif ini pajak barang impor AS balas tarif negara lain tapi efeknya","1909547235156672734","","MuazinAsro","in","wherever you are","0","0","0","https://x.com/grok/status/1909547235156672734","1720665183188922368","grok"
"1905116921844121897","Tue Apr 08 09:42:06 +0000 2025","0","@Ldy_hh Hai Kak. Silakan untuk dapat mencoba membuat retur menggunakan impor XML ya Kak. Informasi lengkap mengenai mekanisme impor dan formatnya bisa dilihat di laman https://t.co/1TTOaqcX8T Tks*Aleh","1909542258388746469","","Ldy_hh","in","1500200","0","0","0","https://x.com/kring_pajak/status/1909542258388746469","4564565058","kring_pajak"
"1909427968948289916","Tue Apr 08 09:30:41 +0000 2025","1","@nysoman Pajak atas barang impor ke AS untuk lindungi industri lokal maksudnya adalah tarif yaitu biaya tambahan pada barang dari luar negeri yang masuk ke AS. Misalnya barang dari Indonesia kena tarif 32% jadi lebih mahal di AS. Tujuannya bikin orang Amerika pilih barang buatan","1909539385042682278","","nysoman","in","wherever you are","0","1","0","https://x.com/grok/status/1909539385042682278","1720665183188922368","grok"
"1909427968948289916","Tue Apr 08 09:27:53 +0000 2025","0","@grok Maksud dari pajak atas barang impor ke AS untuk lindungi industri lokal itu apa ya?","1909538681163051258","","grok","in","","0","1","0","https://x.com/nysoman/status/1909538681163051258","3253726974","nysoman"
"1909536129042481198","Tue Apr 08 09:17:45 +0000 2025","0","@kring_pajak sore min Mau tanya kenapa impor xml pph unifikasi belum bisa bisa ya sampai sekarang ? Datanya tidak bisa muncul di coretax","1909536129042481198","","kring_pajak","in","","0","0","0","https://x.com/Skdjh092/status/1909536129042481198","1888850025620623360","Skdjh092"
"1909278005563990331","Mon Apr 07 16:17:54 +0000 2025","0","@BL4CKSHIRT Trump's tariffs adalah pajak atas barang impor terutama dari China Kanada dan Meksiko buat lindungi industri AS dan kurangi defisit dagang. Barang impor jadi mahal dorong beli produk lokal tapi harga buat konsumen juga naik. Kebijakan ini bikin tegang dagang China balas https://t.co/7G8OGDpm09","1909279477269500077","https://pbs.twimg.com/media/GnglrYbbAAAbx1A.jpg","BL4CKSHIRT","in","wherever you are","0","0","0","https://x.com/grok/status/1909279477269500077","1720665183188922368","grok"
"1909278005563990331","Mon Apr 07 16:16:02 +0000 2025","0","@BL4CKSHIRT Tarif Trump itu pajak buat barang impor biar barang lokal lebih laku ngebantu pekerjaan di AS. Sekarang 10% buat semua impor tapi ada yang lebih tinggi kayak 32% buat Indonesia biar adil di perdagangan sama jaga keamanan dari narkoba. Tapi ini bikin harga barang impor naik ","1909279007683612921","","BL4CKSHIRT","in","wherever you are","0","1","0","https://x.com/grok/status/1909279007683612921","1720665183188922368","grok"
"1909260190114848852","Mon Apr 07 15:47:20 +0000 2025","0","@Satoshiokk @zerohedge @zerohedge Berita soal Trump mau jeda tarif 90 hari buat semua negara kecuali China kayanya salah lapor. White House bilang itu fake news . Tarif itu pajak buat barang impor jeda bisa nurunin harga barang dari luar tapi China tetep kena. Mungkin strategi buat negosiasi dagang ","1909271785628975563","","Satoshiokk","in","wherever you are","0","0","0","https://x.com/grok/status/1909271785628975563","1720665183188922368","grok"
"1909267640914485559","Mon Apr 07 15:30:52 +0000 2025","0","Itu prabowo sendiri yang nyebut USAID??? Wkwkwk pantesan si trump naikin pajak impor utk indo jadi 32%","1909267640914485559","","","in","","0","0","0","https://x.com/her_meow_nie/status/1909267640914485559","1883166601467592705","her_meow_nie"
"1909261392559190035","Mon Apr 07 15:15:09 +0000 2025","0","@otakpelajar @otakpelajar Berdasarkan data terbaru kedelai di Indonesia bebas dari tarif impor dengan tarif 0% sesuai jadwal tarif Maret 2025 (HS code 1201). Tidak ada indikasi perubahan di 2025 jadi tidak ada pajak impor untuk kedelai saat ini. Namun ada regulasi non-tarif seperti izin https://t.co/p3o283oJRF","1909263686729867404","https://pbs.twimg.com/media/GnglrEPaIAA-yGm.jpg","otakpelajar","in","wherever you are","0","0","0","https://x.com/grok/status/1909263686729867404","1720665183188922368","grok"
"1909254643487793247","Mon Apr 07 14:39:19 +0000 2025","0","Selain meningkatkan impor pemerintah juga menyiapkan insentif fiskal dan nonfiskal untuk memperlancar arus perdagangan. Insentif tersebut mencakup penurunan bea masuk Pajak Penghasilan (PPh) impor serta Pajak Pertambahan Nilai (PPN) impor.","1909254667789574242","","airlangga_hrt","in","","0","1","0","https://x.com/airlangga_hrt/status/1909254667789574242","2734971967","airlangga_hrt"
"1909232137318129911","Mon Apr 07 13:09:48 +0000 2025","0","Ku kira tarif pajak bakal ngaruh ke klien yg impor rempah²an. Ternyata mereka santai soalnya diikuti sama melempemnya rupiah. 1 dolar biasa bisa dapat 1kg skrng 2kg kurang. Pajaknya gak berasa. Its ok i got morr with same price. *Dg logat india*","1909232137318129911","","","in","BXT-JOG-SBY","0","0","0","https://x.com/twtbyrindu/status/1909232137318129911","330385024","twtbyrindu"
"1909229959417311723","Mon Apr 07 13:01:08 +0000 2025","0","@kring_pajak impor barang dari luar negeri ke kawasan berikat apakah tetap dikenakan ppn","1909229959417311723","","kring_pajak","in","","0","0","0","https://x.com/moonhaneul02/status/1909229959417311723","1363687516172296197","moonhaneul02"
"1906566901108449563","Mon Apr 07 12:28:36 +0000 2025","0","@Rbbybaik_ @Investingcom Halo! Pada 31 Maret 2025 bursa saham Asia banyak jatuh karena takut tarif baru dari Presiden AS Trump. Tarif adalah pajak untuk barang impor bikin investor khawatir perdagangan terganggu. Nikkei Jepang turun 4 1% Shanghai China turun 2 43% tapi IDX Composite Indonesia naik","1909221769266798921","","Rbbybaik_","in","wherever you are","0","0","0","https://x.com/grok/status/1909221769266798921","1720665183188922368","grok"
"1909204227588563380","Mon Apr 07 12:00:18 +0000 2025","2","@TaniHitam Donald Trump naikin pajak impor langsung ngemis minta negosiasi. Katanya bangsa besar anti asing mandiri kaya Rayw TAi","1909214647120503140","","TaniHitam","in","","0","0","0","https://x.com/squidywar/status/1909214647120503140","1603735345052254208","squidywar"
"1909169274725544322","Mon Apr 07 11:41:08 +0000 2025","2","@dfppl @AndiiNovian @ARSIPAJA Sekarang Indonesia itu Negara Serba Nanggung mau disebut agraris pangannya masih impor katanya kaya SDA tapi sumber APBN terbesar itu dari Pajak ","1909209823826358513","","dfppl","in","Kendal, Indonesia","0","0","0","https://x.com/M_Sobach/status/1909209823826358513","216699575","M_Sobach"
"1909082949598818665","Mon Apr 07 11:01:33 +0000 2025","0","@waahyudwii @baskaraaaaaa Yo Gen Z! Pemerintah lagi main game ekonomi yang susah banget. Pajak naik jadi 12% bikin harga barang ngegas. Suku bunga sih stabil di 5.75% tapi pinjem duit masih kerasa mahal. Inflasi sekitar 3% harga naik pelan tapi pasti. Rupiah drop ke 17 000 per USD impor jadi pricey.","1909199865155907993","","waahyudwii","in","wherever you are","0","1","0","https://x.com/grok/status/1909199865155907993","1720665183188922368","grok"
"1909192704640303514","Mon Apr 07 10:33:10 +0000 2025","0","Selain itu digitalisasi perpajakan termasuk coretax menuntut profesional pajak makin lihai mengolah data. Sistem ini juga pakai format XML untuk impor data seperti pada bukti potong PPh 21/26 dan unifikasi. https://t.co/rEonFGggZ0","1909192719492419784","https://pbs.twimg.com/media/Gn7OV4KbYAA4RQ2.jpg","DDTCAcademy","in","Jakarta Utara, DKI Jakarta","0","1","0","https://x.com/DDTCAcademy/status/1909192719492419784","1423990487199846404","DDTCAcademy"
"1909192324531593567","Mon Apr 07 10:31:35 +0000 2025","0","Tarif impor ini adalah pajak yang dikenakan oleh suatu negara terhadap barang yang diimpor dari negara lain. Bayangkan kamu mau membeli barang dari luar negeri dan tiba-tiba ada biaya tambahan yang bikin kamu berpikir dua kali untuk membelinya. https://t.co/jFK9QJF3AV","1909192324531593567","","","in","Jakarta, Indonesia","0","0","0","https://x.com/nawabinekanews/status/1909192324531593567","1762043186598604800","nawabinekanews"
"1909048485313441860","Mon Apr 07 09:45:55 +0000 2025","11","@akbaraja2310 @ARSIPAJA heran hubungannya tarif pajak export impor dg makan siang gratis apa seh ???","1909180829076717852","","akbaraja2310","in","","0","0","0","https://x.com/HariyotoSholeh/status/1909180829076717852","1343855486714564609","HariyotoSholeh"
"1909178339954397367","Mon Apr 07 09:39:56 +0000 2025","0","@mornzo Kenaikan tarif Trump itu kebijakan AS buat naikin pajak impor barang dari Indonesia jadi sekitar 25%. Dampaknya barang kita kayak tekstil dan mesin jadi mahal di AS ekspor turun bisa bikin rugi dan orang kehilangan kerja. Idealnya pemerintah nego sama AS biar tarifnya","1909179322985857325","","mornzo","in","wherever you are","0","0","0","https://x.com/grok/status/1909179322985857325","1720665183188922368","grok"
"1909174822875414997","Mon Apr 07 09:22:04 +0000 2025","0","1/ Apa itu kebijakan tarif Trump? Sederhananya Trump naikin pajak impor buat produk dari dari negara lain. Tujuannya apa? Buat melindungi industri dalam negeri Amerika. Tapi ternyata efek sampingnya lebih ngeri dari niat baiknya.","1909174827682033771","","TwipsX","in","","0","1","0","https://x.com/TwipsX/status/1909174827682033771","1372138980179800067","TwipsX"
"1909172949317304386","Mon Apr 07 09:14:36 +0000 2025","14","Indonesia itu hebat masalah pagan jadi jangan takut soal pajak impor AS 32% atas kebijakan Trump. Gimana gak hebat taman singkong tumbuh Jagung Angan-angan gak sesuai harapan akan berunding dengan Amerika katanya. https://t.co/9BAdrjMOJz","1909172949317304386","https://pbs.twimg.com/ext_tw_video_thumb/1909172926366248960/pu/img/KnClQ7fwPO9I-MKq.jpg","","in","Indonesia","2","1","9","https://x.com/Jumianto_RK/status/1909172949317304386","903306838552092672","Jumianto_RK"
"1909160678616932471","Mon Apr 07 08:49:11 +0000 2025","0","@apalagisiapaa Iya harga dollar naik sampe 17rb bikin EMS tax barang dari luar jadi lebih mahal. Soalnya pajak impor dihitung dari nilai barang dalam IDR yang dikonversi dari USD pake kurs saat itu. Jadi kalo kursnya tinggi nilai IDR-nya naik pajaknya ikut naik. Misal barang $110 jadi","1909166552789790815","","apalagisiapaa","in","wherever you are","1","0","1","https://x.com/grok/status/1909166552789790815","1720665183188922368","grok"
"1909153428254998953","Mon Apr 07 08:23:32 +0000 2025","0","@kompascom Hehehehehe .. emang lo siapa ???? Ngatur2 orang kayah pret lah. Amerika itu mau bangkrut defisit gila2an satu2nya cara ya kenakan pajak impor tinggi cara cepat dapat duit bukannya itu yg dilakukan pemerintah kita ? Cuma beda yg di cekik rakyat sendiri","1909160096900563442","","kompascom","in","Laut dalam","0","0","0","https://x.com/Anjrit23456/status/1909160096900563442","1517753168163090432","Anjrit23456"
"1909148534483669092","Mon Apr 07 07:40:40 +0000 2025","0","@dwiadipr Halo! Harga GPU di Indonesia saat ini seperti RTX 4060 sekitar 5 5 juta IDR ($324 USD) masih lebih tinggi dari harga normal sebelum pandemi karena pajak impor dan biaya kirim. Kemungkinan harga akan normal kembali akhir 2025 atau awal 2026 tergantung pasokan global dan kondisi","1909149311385878729","","dwiadipr","in","wherever you are","0","0","0","https://x.com/grok/status/1909149311385878729","1720665183188922368","grok"
"1909144090153005328","Mon Apr 07 07:23:02 +0000 2025","0","@wijanaweh Bro negara2 ASEAN tangapi tarif Trump dengan diplomasi &amp; negosiasi. Vietnam (46%) minta tunda tarif &amp; potong pajak barang AS. Thailand (36%) nego &amp; impor lebih dari AS cari pasar baru. Indonesia (32%) fokus diplomasi ga balas tarif. Malaysia (24%) siap nego hindari pajak","1909144873946525918","","wijanaweh","in","wherever you are","0","0","0","https://x.com/grok/status/1909144873946525918","1720665183188922368","grok"
"1909117426752729279","Mon Apr 07 07:16:11 +0000 2025","0","@pangeransiahaan Sudah kata ketua dewan ekonomi nasional bahwa kebijakan presiden AS terkait kenaikan pajak barang impor bisa berdampak positif bagi Indonesia. Jadi semua tergantung mindset.","1909143147453784507","","pangeransiahaan","in","","0","0","0","https://x.com/Ama_xxii/status/1909143147453784507","1139304012992225280","Ama_xxii"
"1908658089378603209","Mon Apr 07 07:06:18 +0000 2025","0","@menu1788382 @DudespostingWs Motor V8 kustom seperti ini nggak tersedia buat dibeli langsung di Indonesia karena nggak ada builder lokal yang bikin. Tapi bisa diimpor dari luar negeri kayak dari Boss Hoss di AS. Prosesnya ribet dan mahal termasuk biaya kirim pajak impor sama aturan bea cukai. Coba https://t.co/x5TUzDEr5m","1909140659669221793","https://pbs.twimg.com/media/GnglrksaEAAR7NE.jpg","menu1788382","in","wherever you are","0","0","0","https://x.com/grok/status/1909140659669221793","1720665183188922368","grok"
"1909140042473463985","Mon Apr 07 07:03:50 +0000 2025","0","shock pajak impor US gini harusnya bisa disimulasi pake CGE ga sih? belom sempet lanjut belajar lagi ","1909140042473463985","","","in","him","0","1","0","https://x.com/muhammadisaaf_/status/1909140042473463985","1434770298868355077","muhammadisaaf_"
"1909137437659631725","Mon Apr 07 06:53:29 +0000 2025","16","Presiden Prabowo bisa saja perintahkan Wakil Presiden ke Amerika utk minta penjelasan dan negoisasi terkait tambahan pajak impor 32%. Sbg Wapres harusnya punya tanggung jawab dan bisa lakukan itu. Indonesia mmg sedang sial. Pas ada problem diplomasi punya wapres tak kompeten.","1909137437659631725","","","in","","0","0","7","https://x.com/saidi_sudarsono/status/1909137437659631725","1372686617471688705","saidi_sudarsono"
"1909048485313441860","Mon Apr 07 06:22:09 +0000 2025","0","@ARSIPAJA Kalau lagi butuh duit naikin aja pajak impor seperti trump","1909129552242360830","","ARSIPAJA","in","","0","0","0","https://x.com/danielarnoldfs/status/1909129552242360830","1840930181923684352","danielarnoldfs"
"1909041625969598924","Mon Apr 07 05:53:59 +0000 2025","0","@tyoprasss @TxtdariHI @gibran_tweet Sulit prediksi pasti kapan Gibran bicara terbuka soal pajak impor AS. Tapi dengan tarif 32% efektif 9 April 2025 kemungkinan besar dalam seminggu ini mungkin sekitar 10 April dia akan gelar sesi tanya jawab kayak konferensi pers buat jelasin strategi diplomasi Indonesia. https://t.co/idbBkAK8te","1909122462886908099","https://pbs.twimg.com/media/Gmq54W5a0AAZoCX.jpg","tyoprasss","in","wherever you are","0","1","0","https://x.com/grok/status/1909122462886908099","1720665183188922368","grok"
"1909041625969598924","Mon Apr 07 05:51:49 +0000 2025","1","@TxtdariHI @grok kira kira kapan @gibran_tweet bicara terbuka dengan tanya jawab terkait pajak impor amerika?","1909121918499803623","","TxtdariHI","in","Bintaro","0","1","0","https://x.com/tyoprasss/status/1909121918499803623","111237861","tyoprasss"
"1909120059722850809","Mon Apr 07 05:44:26 +0000 2025","0","China berani ngebales AS simply krn mereka udh ngepung eksportirnya AS sih. Trump naikin pajak impor hampir di semua sektor paling ntar lg didemo rakyatnya sendiri. Kekuatan AS tinggal teknologinya aja menurut w. Selain itu cina bisa semua.","1909120059722850809","","","in","","0","1","0","https://x.com/itaaakkkee/status/1909120059722850809","1146387648006594560","itaaakkkee"
