"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1910861745830183420","Sun Apr 13 22:46:45 +0000 2025","0","@kring_pajak halo kak.. Ini tanggapannya gimana ya...? Saya ada salah kjs 411125-101 yang seharusnya lapor 411125-100 Pengaruhnya tdk pbk / restitusi apa ya..? Karena pihak kpp hanya bisa menyarankan lewat coretax / restitusi... Restitusi pun di buat ribet harus nunggu 3 bln","1911551659572166787","","icebccstt","in","","0","1","0","https://x.com/icebccstt/status/1911551659572166787","1213660244083015680","icebccstt"
"1911544665670885465","Sun Apr 13 22:18:57 +0000 2025","6","Kapan direktur IT nya @DitjenPajakRI @KemenkeuRI menyusul ? CORETAX apa khabar? https://t.co/FhoEkLKFOt","1911544665670885465","https://pbs.twimg.com/media/Gocrve9WoAAAJ3k.jpg","","in","","0","1","1","https://x.com/SalimCipok/status/1911544665670885465","1478190519213694976","SalimCipok"
"1911064585840537799","Sun Apr 13 19:09:20 +0000 2025","0","@flaminul @eriblaine93 @yaomin999 @AsahPolaPikir Gak gampang tapi Bisa tinggal gimana pemerintah nyari Vendor buat ngelola aplikasinya aj jgn sampe kaya Coretax kemaren soal budget pemerintah bisa belajar dari Gojek &amp; grab JD gak asal ngasih budget gede tanpa kepastian kualitas kayak Coretax","1911496947191693585","","flaminul","in","","0","0","0","https://x.com/Iwan244466666/status/1911496947191693585","1313156028943400960","Iwan244466666"
"1911459719337922604","Sun Apr 13 16:41:24 +0000 2025","0","Tuh udah aku sematin. Ngetweet iseng waktu awal-awal pakai coretax ","1911459719337922604","","","in","Surabaya-Indonesia","0","0","0","https://x.com/ayni_fa/status/1911459719337922604","1466309509","ayni_fa"
"1909475128972296244","Sun Apr 13 15:28:31 +0000 2025","2","@worksfess Gaiss ikutan info loker finance pengalaman di pajak 3 tahun lebih.. accurate MYOB Coretax bisaaa hihi.. jangan loker konsultan pajak yaa","1911441376136307129","","worksfess","in","","0","3","0","https://x.com/lanytw0/status/1911441376136307129","1507248548722933764","lanytw0"
"1911421945460957506","Sun Apr 13 15:21:06 +0000 2025","0","btw ingetin besok bikin akun coretax emg kantor aneh kontrak dah abis baru ngejar2 jumat kemaren ","1911439508454711446","","nyangtokkissies","in","archive ↓","0","0","0","https://x.com/nyangtokkissies/status/1911439508454711446","1811326508977545216","nyangtokkissies"
"1911434213909291356","Sun Apr 13 15:00:03 +0000 2025","0","Allow! Sha Open Jasa Konsultan Pajak - Lapor SPT Tahunan Orang Pribadi UMKM Badan Usaha - Pembuatan Laporan Keuangan Sederhana/Lengkap - Perhitungan Pajak - Lapor SPT Masa PPh 21 - Tanggapan SP2DK WA yang dibio untuk order #jokipajak #coretax #zonauang","1911434213909291356","","","in","wa kesini :","0","0","0","https://x.com/snoewlake/status/1911434213909291356","756294996","snoewlake"
"1911426657870545193","Sun Apr 13 14:30:02 +0000 2025","0","Haelow Open Jasa - Pencatatan transaksi harian dari mutasi rekening - Lapor SPT Masa PPh 21 - Tanggapan SP2DK - Keberatan Pajak - Pembuatan Laporan Keuangan Sederhana/Lengkap WA yang dibio untuk order #coretax #zonauang #jokipajak","1911426657870545193","","","in","WA kesini yah :","0","0","0","https://x.com/chemomils/status/1911426657870545193","1592475345537859587","chemomils"
"1911422955831103492","Sun Apr 13 14:15:19 +0000 2025","1","yak semua ini gara2 apa? betul coretax tulul https://t.co/s6aDP5XFs9","1911422955831103492","https://pbs.twimg.com/media/Goa9CwAXsAA_IeD.jpg","","in","","0","0","0","https://x.com/agilagila/status/1911422955831103492","79578423","agilagila"
"1911419100603052483","Sun Apr 13 14:00:00 +0000 2025","0","Loha Sha Open Jasa Konsultan Pajak - Pencatatan transaksi harian dari mutasi rekening - Keberatan Pajak - Pembuatan Laporan Keuangan + lapor SPT - Lapor SPT Tahunan Kurang Bayar/Lebih Bayar 10jt-100jt WA yang dibio untuk order #jokipajak #coretax #zonauang","1911419100603052483","","","in","wa kesini :","0","0","0","https://x.com/snoewlake/status/1911419100603052483","756294996","snoewlake"
"1911220838780846242","Sun Apr 13 13:51:07 +0000 2025","10","@rraaaafffff @kerissakti Login coretax yang aplikasi 1T+ itu hanya bisa pake GOOGLE dan YAHOO....ya yahoo.","1911416862333710795","","rraaaafffff","in","Jakarta","0","2","0","https://x.com/idpermanaa/status/1911416862333710795","2293575380","idpermanaa"
"1911414518904668334","Sun Apr 13 13:41:48 +0000 2025","0","Hai Open Jasa - Pembuatan Laporan Keuangan + lapor SPT - Lapor SPT Tahunan Kurang Bayar/Lebih Bayar 10jt-100jt - Lapor SPT Tahunan Orang Pribadi UMKM Badan Usaha - Perhitungan Pajak WA yang dibio untuk order #coretax #zonauang #jokipajak","1911414518904668334","","","in","WA kesini yah :","0","0","0","https://x.com/chemomils/status/1911414518904668334","1592475345537859587","chemomils"
"1911404002929234305","Sun Apr 13 13:00:01 +0000 2025","0","Haaayyy Sha Open Jasa Konsultan Pajak - Perhitungan Pajak - Tanggapan SP2DK - Lapor SPT Tahunan Kurang Bayar/Lebih Bayar 10jt-100jt - Lapor SPT Tahunan Orang Pribadi UMKM Badan Usaha WA yang dibio untuk order #jokipajak #coretax #zonauang","1911404002929234305","","","in","wa kesini :","0","0","0","https://x.com/snoewlake/status/1911404002929234305","756294996","snoewlake"
"1911397583911612668","Sun Apr 13 12:34:30 +0000 2025","0","Bisa bantuin bikin NPWP online di coretax ga? Pls help","1911397583911612668","","","in","Bandung, Indonesia","0","3","0","https://x.com/skxawnnngs/status/1911397583911612668","1299562036871876610","skxawnnngs"
"1911396445334253753","Sun Apr 13 12:29:59 +0000 2025","0","Haii hai holla Open Jasa - Lapor SPT Tahunan Orang Pribadi UMKM Badan Usaha - Perhitungan Pajak - Lapor SPT Masa PPh 21 - Pembuatan Laporan Keuangan Sederhana/Lengkap WA yang dibio untuk order #coretax #zonauang #jokipajak","1911396445334253753","","","in","WA kesini yah :","0","0","0","https://x.com/chemomils/status/1911396445334253753","1592475345537859587","chemomils"
"1911388981985427710","Sun Apr 13 12:00:19 +0000 2025","0","harusnya dulu djp rilis Coretax Code juga ","1911388981985427710","","","in","Purwokerto Selatan, Indonesia","0","0","0","https://x.com/dr_sensor/status/1911388981985427710","1025331659363610624","dr_sensor"
"1911385572901339177","Sun Apr 13 11:46:47 +0000 2025","0","Tapi sayang .. @KemenkeuRI pake aplikasi Mikocok .. - termasuk CoreTax - Laporan Buku besar - Dll --- Di negara sendiri 80% pemerintah pake mikocok / Microsoft ...","1911385572901339177","","","in","Tokyo-to, Japan","0","1","0","https://x.com/clawhs02/status/1911385572901339177","1509984794968731648","clawhs02"
"1911385550461821220","Sun Apr 13 11:46:41 +0000 2025","0","Holla Open Jasa - Pembuatan Laporan Keuangan + lapor SPT - Lapor SPT Tahunan Kurang Bayar/Lebih Bayar 10jt-100jt - Pencatatan transaksi harian dari mutasi rekening - Tanggapan SP2DK - Keberatan Pajak WA yang dibio untuk order #coretax #zonauang #jokipajak","1911385550461821220","","","in","WA kesini yah :","0","0","0","https://x.com/chemomils/status/1911385550461821220","1592475345537859587","chemomils"
"1911380716140569027","Sun Apr 13 11:27:29 +0000 2025","0","@kring_pajak bisakah request agar sub menu pengkreditan dimunculkan di halaman utama pajak masukan (agar bisa batch upload) Bagi kami yg dg fpm ribuan perbulan..edit per fp untuk upload beda masa itu tdk ada habisnya. Dulu pas efaktur nda ada mslh tp coretax jd byk mslhnya https://t.co/2gdbbmz1gW","1911380716140569027","https://pbs.twimg.com/media/GoaWodZXMAA14UV.jpg","kring_pajak","in","yK","0","2","0","https://x.com/XenseGm/status/1911380716140569027","2661043855","XenseGm"
"1911330793802371290","Sun Apr 13 11:10:54 +0000 2025","0","@acbsurd coretax","1911376545496637858","","acbsurd","en","Osaka-shi Kita-ku, Osaka","0","0","0","https://x.com/nayanikana/status/1911376545496637858","880787423709376514","nayanikana"
"1911373813713150051","Sun Apr 13 11:00:03 +0000 2025","0","Hay hay Sha Open Jasa Konsultan Pajak - Lapor SPT Tahunan Kurang Bayar/Lebih Bayar 10jt-100jt - Pembuatan Laporan Keuangan + lapor SPT - Pencatatan transaksi harian dari mutasi rekening WA yang dibio untuk order #jokipajak #coretax #zonauang","1911373813713150051","","","in","wa kesini :","0","0","0","https://x.com/snoewlake/status/1911373813713150051","756294996","snoewlake"
"1911373634536431740","Sun Apr 13 10:59:20 +0000 2025","0","coretax bebenah kek","1911373634536431740","","","in","","0","0","0","https://x.com/bravearchitect/status/1911373634536431740","1413466754374721537","bravearchitect"
"1911372497947140214","Sun Apr 13 10:54:49 +0000 2025","0","CORETAX ANJINGGGSHSKWKWPQPWLKWJWJS","1911372497947140214","","","und","","0","1","0","https://x.com/bravearchitect/status/1911372497947140214","1413466754374721537","bravearchitect"
"1911361350338846857","Sun Apr 13 10:51:00 +0000 2025","0","@feeInothingrn Bisa lewat coretax","1911371536943964402","","feeInothingrn","in","","0","0","0","https://x.com/MalaikatLAKIK/status/1911371536943964402","1435040563586220032","MalaikatLAKIK"
"1911367099483824537","Sun Apr 13 10:33:22 +0000 2025","0","Holla Open Jasa - Lapor SPT Tahunan Orang Pribadi UMKM Badan Usaha - Perhitungan Pajak - Pembuatan Laporan Keuangan Sederhana/Lengkap WA yang dibio untuk order #coretax #zonauang #jokipajak","1911367099483824537","","","in","WA kesini yah :","0","0","0","https://x.com/chemomils/status/1911367099483824537","1592475345537859587","chemomils"
"1911363711010496724","Sun Apr 13 10:19:54 +0000 2025","0","semangat senin bsk di gempur coretax ","1911363711010496724","","","in","𝖚𝖓𝖑𝖆𝖇𝖊𝖑𝖊𝖉","0","0","0","https://x.com/serenmiw/status/1911363711010496724","1888571411620589568","serenmiw"
