"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1902893441526403330","Fri Mar 21 23:42:20 +0000 2025","0","@kring_pajak @ekontn24 Gimana caranya akses kswp dari coretax?","1903230729049477182","","kring_pajak","in","Jambi, Indonesia","0","2","0","https://x.com/du2kpalingdepan/status/1903230729049477182","737140352306401283","du2kpalingdepan"
"1903213087836213474","Fri Mar 21 23:29:15 +0000 2025","0","@geminiansgurl Sering terjadi","1903227433932951582","","geminiansgurl","in","","0","0","0","https://x.com/thirdeyeraven/status/1903227433932951582","68705328","thirdeyeraven"
"1903027832760177081","Fri Mar 21 23:22:16 +0000 2025","0","@AsahPolaPikir iya jd kita tinggal ngomel2 ke vendor kalau belum kelar. padahal yg salah sistem coretax drpd di hadapin sendiri kena serangan jantung","1903225676456669217","","AsahPolaPikir","in","Central Java, Indonesia","0","0","0","https://x.com/rayqusa/status/1903225676456669217","97647313","rayqusa"
"1903125401519702221","Fri Mar 21 22:23:12 +0000 2025","0","@BosPurwa @prabowo Salah satu contoh pejabat MUKA BABI pilihan presiden coretax 11/12℅..","1903210814762520593","","BosPurwa","in","","0","0","0","https://x.com/R_180208/status/1903210814762520593","1475852772507459586","R_180208"
"1903027832760177081","Fri Mar 21 22:16:07 +0000 2025","0","@AsahPolaPikir Udah mendingan kok pak sekarang..kalau lagi lancar itu lumayan juga coretax ini. Cuman kalau error sering banget error ya musti randomly log in lagi aja ","1903209031369630025","","AsahPolaPikir","in","","0","0","0","https://x.com/Aldo_regi15/status/1903209031369630025","540077393","Aldo_regi15"
"1903182688342905059","Fri Mar 21 22:06:04 +0000 2025","3","@AkuntanMilenial emang min cuma banyak jga perusahaan yg pengen all in fat include coretax 3 5-4jt ","1903206500669198606","","AkuntanMilenial","in","","0","1","0","https://x.com/gitarherooo/status/1903206500669198606","1451142491562856453","gitarherooo"
"1903204938450448643","Fri Mar 21 21:59:51 +0000 2025","0","wkwkwk gak expect di tengah gempuran gerd sampe rawat inap rawat jalan ga sempat belajar dan shick shack shock coretax ini kok bisa gue lulus ukom (?) Apa namanya kalau bukan kuasa Allah Semoga rezeki bisa masuk kuota formasi yang cuma dikitttt itu ya Allah","1903204938450448643","","","in","Bangku kiri teras rumah","0","1","0","https://x.com/miamiund/status/1903204938450448643","60230686","miamiund"
"1903204815863418938","Fri Mar 21 21:59:22 +0000 2025","0","Prabsky ini ngomong selalu bombastis padahal dapurnya coretax aja kacau","1903204815863418938","","","in","Negara para koruptor","0","0","0","https://x.com/upieee/status/1903204815863418938","600732884","upieee"
"1903196150813130883","Fri Mar 21 21:24:56 +0000 2025","0","@kring_pajak halo kak saya sudah bayar PPh dari tgl 12 tapi karena coretax eror harusnya tgl 12 sudah kelapor malah bpe nya tgl submit JD tgl 22 itu gmn..masa jadi telat lapor yg salah kan aplikasi coretax","1903196150813130883","","kring_pajak","in","","0","3","0","https://x.com/neng3108/status/1903196150813130883","1692740677501894656","neng3108"
"1901828385443344680","Fri Mar 21 21:12:36 +0000 2025","0","@Tara131415 @hndrpp @pejabrut Serius? Coretax lagi?","1903193044704432195","","Tara131415","in","","0","0","0","https://x.com/akupakaix/status/1903193044704432195","1576797234527891456","akupakaix"
"1903191994266161666","Fri Mar 21 21:08:25 +0000 2025","0","Siapa yg ngejar bayar Ppn kamis??? GUE !!!! Biar Lebaran hati tenang dan tentram kagak mikirin coretax","1903191994266161666","","","in","Knowhere","0","0","0","https://x.com/defalpha/status/1903191994266161666","125960212","defalpha"
"1903182688342905059","Fri Mar 21 20:31:26 +0000 2025","101","Pak win aja ampe outsource gess.. Coretax consultant will become a new job ","1903182688342905059","","","en","pabrik spreadsheet","2","6","23","https://x.com/AkuntanMilenial/status/1903182688342905059","1252598011789627392","AkuntanMilenial"
"1902653597877449168","Fri Mar 21 19:53:37 +0000 2025","0","@ardisatriawan Meleng dikit gua migran gara2 coretax","1903173168916992103","","ardisatriawan","in","","0","0","0","https://x.com/Mochice1/status/1903173168916992103","1525077016885592065","Mochice1"
