"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1891636076705394899","Mon Feb 17 23:49:20 +0000 2025","0","@kring_pajak ngurusin daftar di coretax dah seminggu gak kelar. Urusan verifikasi email &amp; no hp doang. Nomer verifikasi gak diterima2. Giliran muncul sejam kemudian pas dicoba dah gak valid ","1891636076705394899","","kring_pajak","in","Malang","0","1","0","https://x.com/Taro_latte_/status/1891636076705394899","1732483129","Taro_latte_"
"1891621827350262070","Mon Feb 17 23:48:41 +0000 2025","1","@perdatam33 @kotaksegiempat ngandelin pajak coretax bermasalah apotik kosong ini mah","1891635914524303771","","perdatam33","in","","0","0","0","https://x.com/aagunawan_/status/1891635914524303771","1435753843162107906","aagunawan_"
"1891631468738199690","Mon Feb 17 23:44:33 +0000 2025","27","Sorry gaes kemaren gada tulisan seret update padahal banyak match bagus. Aslinya mah nonton kok kan ada live tweet. Tight deadline + coretax bgst ","1891634875804864967","","Info_SerieA","in","Indonesia","0","4","1","https://x.com/Info_SerieA/status/1891634875804864967","189673937","Info_SerieA"
"1891509404287012949","Mon Feb 17 23:35:24 +0000 2025","0","@yudhakhel Yud coretax yud","1891632570959360391","","yudhakhel","es","","0","0","0","https://x.com/Ilmuh/status/1891632570959360391","430565796","Ilmuh"
"1891628996191817972","Mon Feb 17 23:21:12 +0000 2025","3","Proyek gagal.. 1 3 Trilyun CORETAX‍ https://t.co/KdZIHvaV8O","1891628996191817972","https://pbs.twimg.com/ext_tw_video_thumb/1891628966701826054/pu/img/nrUK-H1PkojNjsEU.jpg","","in","","0","1","0","https://x.com/nenggusti/status/1891628996191817972","1652691517","nenggusti"
"1891399686155809192","Mon Feb 17 23:09:31 +0000 2025","0","@democrazymedia Urusan Mulyono Coretax aja tidak diusut sampai sekarang.","1891626058803216463","","democrazymedia","in","","0","0","0","https://x.com/FonnyStefa49082/status/1891626058803216463","1754877745505370112","FonnyStefa49082"
"1891339963771265346","Mon Feb 17 23:09:18 +0000 2025","0","@lopestay3 @kring_pajak Hi ka saya juga seperti itu ka fp masukan tdk muncul di coretax pdhal vendor sdh upload dan approved. Apa skrng sdh muncul ka..fp masukannya? Bs d share ka caranya? Makasih","1891626001848799321","","lopestay3","in","","0","1","0","https://x.com/Linda_040420/status/1891626001848799321","1471910524283617283","Linda_040420"
"1891622894028914754","Mon Feb 17 22:56:57 +0000 2025","0","Halo @kring_pajak Mohon info jika impor lewat jalur consignment note karena nilai di bawah USD 1.500 (bukan PIB) untuk cek PPN pajak masukan di Coretax bagaimana caranya ya?","1891622894028914754","","","in","","0","1","0","https://x.com/newchapter2025/status/1891622894028914754","1834366444601286656","newchapter2025"
"1891616076066103534","Mon Feb 17 22:29:51 +0000 2025","0","@kring_pajak hi taxmin saya telah melakukan pembayaran PPh Unifikasi Januari pada tanggal 17 Feb dengan menggunakan menu bayar &amp; lapor namun tanggal penyampaian SPT pada coretax adalah tanggal 18 Feb. Apakah ini terhitung sbg keterlambatan?","1891616076066103534","","kring_pajak","in","","0","1","0","https://x.com/oddeyecat__/status/1891616076066103534","968870607986204673","oddeyecat__"
"1891610469196030071","Mon Feb 17 22:07:34 +0000 2025","0","Udah hampir tanggal 20 tapi belum dapet bulanan. Ini Coretax keknya ada andil dalam keterlambatan masa haidku","1891610469196030071","","","in","Unknown","0","0","0","https://x.com/nastyzenn/status/1891610469196030071","1142762392633262081","nastyzenn"
