"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1898401649372324351","Sat Mar 08 23:20:19 +0000 2025","1","@BosPurwa Teknologi yg asal diterapkan: coretax di pajak neraca komoditas di kemenperin yg hasilnya zonk semua bukan menyelesaikan masalah malah menyulitkan industri","1898514143877206306","","BosPurwa","in","Jakarta, the city of fun","0","0","0","https://x.com/aloner_sharky/status/1898514143877206306","138379421","aloner_sharky"
"1898503417867497867","Sat Mar 08 22:37:41 +0000 2025","0","Min ini coretax udah 2 hari begini terus. Solusinya apa min? @DitjenPajakRI @kring_pajak https://t.co/uuik9pLtzm","1898503417867497867","https://pbs.twimg.com/media/GljWy35aQAAgAqj.jpg","","in","Jakarta Capital Region","0","1","0","https://x.com/_adriianm/status/1898503417867497867","1012921780887932928","_adriianm"
"1898401649372324351","Sat Mar 08 22:12:24 +0000 2025","4","@arrywiyono @BosPurwa Aku korban coretax..kerjaan numpuk semua di kantor","1898497052218364292","","arrywiyono","in","","0","0","0","https://x.com/Moka46686793/status/1898497052218364292","1079319814160625664","Moka46686793"
"1898489946320912673","Sat Mar 08 21:44:10 +0000 2025","0","@kring_pajak min 2 hari kmrn pikiran agak tenang karena coretax lancar kenapa pagi ini (09-03-2025 jam 04.00) muncul setan baru lagi? sudah sukses upload 106 faktur pas mau di print kenapa hanya tinggal 6 faktur? jangan minta screenshot ya..","1898489946320912673","","kring_pajak","in","","0","1","0","https://x.com/Macroff22/status/1898489946320912673","534124603","Macroff22"
"1898483072246661193","Sat Mar 08 21:16:51 +0000 2025","0","gk kebalik bu? apa kabar coretax? https://t.co/Lp467Y3Rmr","1898483072246661193","https://pbs.twimg.com/media/GljEKo5bUAEJGVl.jpg","","in","Yogyakarta, ID","0","0","0","https://x.com/uxfattah/status/1898483072246661193","1629474523321094144","uxfattah"
"1898477737188401208","Sat Mar 08 20:55:39 +0000 2025","1","Gak ada yg pengen demo coretax?","1898477737188401208","","","in","Gresik, Indonesia (currently)","0","0","0","https://x.com/indra_kencana/status/1898477737188401208","272692490","indra_kencana"
"1898437279779377468","Sat Mar 08 18:14:53 +0000 2025","0","@kring_pajak ka nitku cabang lenyap dr coretax sy jadi tidak bisa proses ebupot.. pdahal saat masa januari msih bs pilih nitku cabang.. ada apa gerangan ini.. apa bisa dlapor di pusat smua?","1898437279779377468","","kring_pajak","in","","0","1","0","https://x.com/Noweyh_19/status/1898437279779377468","1297094492994977792","Noweyh_19"
"1898434038240838083","Sat Mar 08 18:02:00 +0000 2025","0"," Juga bahwa pasca efisiensi anggaran bermasalahnya Coretax dan tambahan anggaran untuk Danantara pemerintah makin tertutup soal kondisi fiskal -- Celios","1898434038240838083","","","in","","0","0","0","https://x.com/taksuka/status/1898434038240838083","81058880","taksuka"
"1898428725009752186","Sat Mar 08 17:40:53 +0000 2025","1","Bulan lalu bisa loh login Coretax dgn gampang kok sekarang ga bisa?? Udah ada tulisan akun kesuspend kalo salah sekali lagi kan serem wkkwkwkw","1898428725009752186","","","in","","0","0","0","https://x.com/amaliapus/status/1898428725009752186","57924517","amaliapus"
"1898426646828634613","Sat Mar 08 17:32:38 +0000 2025","0","@workafess work! Kalian yang dulu mewakili perusahaan ikut pelatihan coretax di kantor pajak terus resign itu alasannya apa? Murni karena perusahaan atau karena coretax nya?","1898426646828634613","","workafess","in","","0","0","0","https://x.com/BarokahPuj95601/status/1898426646828634613","1832426943779590144","BarokahPuj95601"
"1865632247363334465","Sat Mar 08 17:24:29 +0000 2025","0","Hi all Kami menawarkan Jasa Konsultan pajak (Freelance) Menangani Keperluan : 1.Setting Coretax 2.Administrasi Perpajakan 3.Perhitungan SPT Masa dan Tahunan 4.Perhitungan SPT Badan dan OP 5.Pelaporan SPT 6.Pendampingan dan keperluan SP2DK 7.Administrasi Pajak Lainnya #zonauang https://t.co/ofxiXaJfKu","1898424596891918841","https://pbs.twimg.com/media/GliPG2lbcAA5wPN.jpg","passionerietax","in","","0","0","0","https://x.com/passionerietax/status/1898424596891918841","1296656644701474819","passionerietax"
"1898423876851548477","Sat Mar 08 17:21:37 +0000 2025","0","no option use coretax and accept its negativity","1898423876851548477","","","en","Kota Manado, Sulawesi Utara","0","0","0","https://x.com/falhallateam/status/1898423876851548477","1841426756034789376","falhallateam"
"1898423729312665656","Sat Mar 08 17:21:02 +0000 2025","0","masa pajak januari 2025 dan seterusnya pake coretax di akun PIC yg impersonate Wajib Pajak","1898423729312665656","","","in","Kota Manado, Sulawesi Utara","0","0","0","https://x.com/falhallateam/status/1898423729312665656","1841426756034789376","falhallateam"
"1898420476273438979","Sat Mar 08 17:08:07 +0000 2025","0","Min @kring_pajak @DitjenPajakRI bagaimana cara input PPN disetor di muka dalam masa pajak yang sama di Coretax? karena kami perusahaan kawasan berikat sering menyetor sendiri PPN import dan lokal dengan kode billing dari DJBC","1898420476273438979","","","in","Kota Surabaya, Jawa Timur","0","1","1","https://x.com/ImamSuyud/status/1898420476273438979","218943244","ImamSuyud"
"1898407765925929439","Sat Mar 08 16:17:36 +0000 2025","0","gue masi ngerjain fp sampe jam segini masi send2 ke user jg trs tbtb ada yg wa kenapa br skrg? ini hacker? bgst gajelassss semua grgr coretax anjgggg wkwkwk tp hiburan tp kesel tp Ya Allah kocakkkkkkk","1898407765925929439","","","in","","0","0","0","https://x.com/rusticmache/status/1898407765925929439","825015633314091009","rusticmache"
"1898395787048194113","Sat Mar 08 15:30:00 +0000 2025","0","Haay Open Jasa Konsultan Pajak : - Tanggapan SP2DK - Pencatatan transaksi harian dari mutasi rekening - Perhitungan Pajak/Kalkulasi PPh21 - Lapor SPT Tahunan Orang Pribadi UMKM PT CV - Pembuatan Laporan Keuangan WA yang dibio langsung yaw #coretax #zonauang #jokipajak","1898395787048194113","","","in","WA kesini yah :","0","0","0","https://x.com/chemomils/status/1898395787048194113","1592475345537859587","chemomils"
"1898208743357399079","Sat Mar 08 06:03:55 +0000 2025","1","@terusterong @txtdaritax @AkuntanMilenial 2025 sudah di coretax kak","1898253327286387188","","terusterong","in","","0","0","0","https://x.com/_duasembilan/status/1898253327286387188","966059186","_duasembilan"
"1898249201043357796","Sat Mar 08 05:47:31 +0000 2025","0","DJPOnline Coretax lets move one tomorrow.","1898249201043357796","","","en","Malaysia","0","0","0","https://x.com/indrayoo/status/1898249201043357796","47402910","indrayoo"
"1898248701094858801","Sat Mar 08 05:45:32 +0000 2025","0","Help. Ini coretax emang lagi error apa gimana? Tapi cek twitter orang2 kayanya ga ada yang heboh. Ini aku doang apa gimana https://t.co/AnUVIbl0pS","1898248701094858801","https://pbs.twimg.com/media/Glfu6A-bwAAj_RD.jpg","","in","","0","1","1","https://x.com/dumboyeolie/status/1898248701094858801","348345970","dumboyeolie"
